"State" "Account.Length" "Area.Code" "Phone" "Int.l.Plan" "VMail.Plan" "VMail.Message" "Day.Mins" "Day.Calls" "Day.Charge" "Eve.Mins" "Eve.Calls" "Eve.Charge" "Night.Mins" "Night.Calls" "Night.Charge" "Intl.Mins" "Intl.Calls" "Intl.Charge" "CustServ.Calls" "Churn."
"NJ" 135 510 "401-8735" "no" "yes" 28 201.4 100 34.24 246.5 117 20.95 154.8 131 6.97 12.9 4 3.48 2 "False."
"NJ" 136 408 "402-7650" "no" "yes" 27 187.7 84 31.91 221 147 18.79 145.7 110 6.56 10 4 2.7 3 "False."
"NJ" 127 510 "405-3309" "no" "no" 0 245.2 91 41.68 217.2 92 18.46 243.1 128 10.94 13.9 6 3.75 0 "False."
"NJ" 156 408 "405-7119" "no" "yes" 27 192.3 137 32.69 199.9 115 16.99 244.2 112 10.99 14.8 8 4 1 "False."
"NJ" 42 415 "406-1247" "no" "yes" 32 163.8 80 27.85 177.8 123 15.11 190.4 106 8.57 8.1 5 2.19 0 "False."
"NJ" 153 510 "407-2441" "no" "no" 0 122.5 145 20.83 273.3 103 23.23 197.8 71 8.9 8 3 2.16 2 "False."
"NJ" 48 510 "408-4529" "no" "yes" 22 152 63 25.84 258.8 131 22 263.2 109 11.84 15.7 5 4.24 2 "False."
"NJ" 84 415 "412-3898" "no" "no" 0 190.2 102 32.33 197.7 141 16.8 247.5 102 11.14 9.8 6 2.65 2 "False."
"NJ" 92 510 "420-8242" "no" "yes" 29 155.4 110 26.42 188.5 104 16.02 254.9 118 11.47 8 4 2.16 3 "False."
"NJ" 72 415 "422-9964" "no" "no" 0 175.5 103 29.84 132.3 120 11.25 242.9 96 10.93 11.8 3 3.19 1 "False."
"NM" 41 415 "327-8495" "no" "no" 0 232.1 74 39.46 327.1 88 27.8 226.5 119 10.19 10.9 2 2.94 3 "False."
"NM" 56 408 "332-5964" "no" "no" 0 146.1 57 24.84 196.2 97 16.68 310.1 110 13.95 9.2 3 2.48 0 "False."
"NM" 73 415 "333-3221" "no" "no" 0 214.3 145 36.43 268.5 135 22.82 241.2 92 10.85 10.8 13 2.92 1 "False."
"NM" 117 415 "340-3182" "no" "no" 0 143.3 103 24.36 211.3 108 17.96 185.2 96 8.33 11.5 3 3.11 1 "False."
"NM" 153 408 "343-1538" "no" "no" 0 185.3 127 31.5 208 73 17.68 206.1 124 9.27 15.1 3 4.08 1 "False."
"NM" 111 415 "348-6720" "no" "no" 0 132.6 125 22.54 221.1 67 18.79 127.9 101 5.76 12.7 2 3.43 4 "True."
"NM" 119 510 "349-1687" "no" "yes" 23 154 114 26.18 278 137 23.63 228.4 112 10.28 11.8 4 3.19 2 "False."
"NM" 104 415 "356-7217" "no" "no" 0 164.2 109 27.91 155.4 90 13.21 168.9 117 7.6 10.7 8 2.89 1 "False."
"NM" 87 415 "357-2735" "no" "no" 0 168.2 92 28.59 224.7 100 19.1 169.5 99 7.63 12.9 3 3.48 1 "False."
"NM" 105 415 "362-7870" "no" "no" 0 193.7 108 32.93 183.2 124 15.57 293.7 72 13.22 10.8 5 2.92 1 "False."
"NM" 141 415 "362-9411" "no" "no" 0 160.1 87 27.22 256.7 120 21.82 270 107 12.15 7 1 1.89 2 "False."
"NM" 127 415 "363-1413" "yes" "no" 0 256.5 87 43.61 222.1 101 18.88 156.7 122 7.05 13 3 3.51 1 "False."
"NM" 118 415 "372-8925" "no" "yes" 42 148.7 105 25.28 167.3 105 14.22 270.6 105 12.18 10.4 7 2.81 0 "False."
"NM" 105 408 "376-7043" "no" "no" 0 146.4 81 24.89 225.1 80 19.13 230.1 117 10.35 8.5 2 2.3 1 "False."
"NM" 158 408 "377-2725" "no" "no" 0 172.4 114 29.31 256.6 69 21.81 235.3 104 10.59 0 0 0 2 "False."
"NM" 25 415 "381-2709" "no" "no" 0 119.3 87 20.28 211.5 101 17.98 268.9 86 12.1 10.5 4 2.84 3 "False."
"NM" 55 510 "382-5478" "no" "no" 0 286.7 100 48.74 134.4 121 11.42 192.9 122 8.68 6.9 5 1.86 2 "False."
"NM" 182 415 "382-7999" "no" "no" 0 69.1 114 11.75 230.3 109 19.58 256.7 96 11.55 6.5 4 1.76 0 "False."
"NM" 93 510 "383-4361" "no" "yes" 21 117.9 131 20.04 164.5 115 13.98 217 86 9.76 9.8 3 2.65 1 "False."
"NM" 232 408 "386-9177" "no" "no" 0 165.6 104 28.15 195.9 115 16.65 118.3 77 5.32 11.8 3 3.19 1 "False."
"NM" 96 415 "395-9214" "no" "yes" 33 183.3 115 31.16 201.4 87 17.12 177.4 84 7.98 10.4 15 2.81 3 "False."
"NM" 68 408 "396-7091" "no" "no" 0 131.6 89 22.37 137 109 11.65 256.3 107 11.53 10.2 5 2.75 3 "False."
"NM" 178 415 "398-1332" "no" "yes" 35 175.4 88 29.82 190 65 16.15 138.7 94 6.24 10.5 3 2.84 2 "False."
"NM" 81 415 "402-9304" "no" "no" 0 173.2 80 29.44 236.2 94 20.08 240.2 84 10.81 11.8 6 3.19 2 "False."
"NM" 67 415 "404-7518" "no" "no" 0 215.5 102 36.64 190.7 95 16.21 214.5 106 9.65 8.6 6 2.32 1 "False."
"NM" 132 408 "405-3848" "no" "no" 0 214.6 78 36.48 251.7 98 21.39 240.8 88 10.84 13.9 2 3.75 0 "False."
"NM" 63 510 "405-8753" "no" "no" 0 207.6 96 35.29 229 112 19.47 162.6 131 7.32 13.3 2 3.59 1 "False."
"NM" 107 415 "407-2259" "no" "no" 0 222.3 101 37.79 286 111 24.31 249.4 117 11.22 12.1 4 3.27 1 "False."
"NM" 147 510 "415-2935" "no" "no" 0 248.6 83 42.26 148.9 85 12.66 172.5 109 7.76 8 4 2.16 3 "False."
"NM" 132 408 "415-5008" "no" "no" 0 169.9 107 28.88 209.4 121 17.8 206.1 79 9.27 11.5 2 3.11 1 "False."
"NM" 54 415 "416-9162" "no" "yes" 24 92.3 88 15.69 193.1 98 16.41 99.3 119 4.47 11.6 3 3.13 2 "False."
"NM" 87 510 "417-1272" "yes" "no" 0 167.3 119 28.44 198.5 119 16.87 133.1 88 5.99 11 6 2.97 1 "False."
"NM" 84 408 "419-9713" "no" "yes" 41 153.9 102 26.16 140.7 117 11.96 217.7 101 9.8 12.8 5 3.46 1 "False."
"NV" 53 415 "327-6179" "no" "no" 0 168.8 97 28.7 220.3 87 18.73 154.3 113 6.94 10.9 2 2.94 0 "False."
"NV" 160 415 "333-3531" "no" "no" 0 176.2 90 29.95 196 115 16.66 263.9 95 11.88 9.2 4 2.48 1 "False."
"NV" 115 415 "334-5029" "no" "no" 0 286.4 125 48.69 205.7 74 17.48 191.4 141 8.61 6.9 6 1.86 1 "False."
"NV" 91 408 "337-6898" "no" "no" 0 133.7 75 22.73 195.3 87 16.6 280.5 89 12.62 5.9 2 1.59 0 "False."
"NV" 137 415 "338-1027" "yes" "no" 0 135.1 95 22.97 134.1 102 11.4 223.1 81 10.04 12.3 2 3.32 2 "False."
"NV" 113 510 "342-8167" "no" "no" 0 245.3 108 41.7 259.9 140 22.09 204.3 115 9.19 10.7 2 2.89 3 "False."
"NV" 78 408 "345-3451" "no" "no" 0 75 116 12.75 248.7 87 21.14 176 83 7.92 9.5 6 2.57 3 "False."
"NV" 141 415 "347-1814" "no" "no" 0 192.4 111 32.71 156.9 87 13.34 175.8 82 7.91 11 6 2.97 0 "False."
"NV" 143 415 "350-9228" "no" "no" 0 209.1 127 35.55 106.1 80 9.02 179.6 90 8.08 14 6 3.78 0 "False."
"NV" 180 510 "351-1382" "no" "no" 0 139 96 23.63 224.9 64 19.12 170.8 118 7.69 15.7 5 4.24 2 "False."
"NV" 94 408 "351-4025" "yes" "no" 0 89.5 94 15.22 339.9 106 28.89 172.9 76 7.78 7.9 1 2.13 1 "False."
"NV" 89 415 "352-7915" "no" "no" 0 134.9 59 22.93 156 152 13.26 197.5 112 8.89 10.2 5 2.75 1 "False."
"NV" 71 415 "352-8327" "yes" "no" 0 178.2 113 30.29 167.8 94 14.26 182.1 111 8.19 13.6 3 3.67 3 "True."
"NV" 86 510 "353-7730" "no" "no" 0 141.3 72 24.02 154.3 95 13.12 210.6 91 9.48 8.2 5 2.21 1 "False."
"NV" 41 510 "355-2293" "no" "no" 0 182.1 89 30.96 211.5 104 17.98 207.4 124 9.33 6.8 1 1.84 1 "False."
"NV" 74 415 "355-6837" "no" "no" 0 282.5 114 48.03 219.9 48 18.69 170 115 7.65 9.4 4 2.54 1 "True."
"NV" 7 408 "355-8299" "no" "yes" 30 221.4 114 37.64 165.8 116 14.09 247 105 11.12 10.8 12 2.92 1 "False."
"NV" 115 415 "356-3646" "no" "no" 0 184.1 98 31.3 327 73 27.8 212.5 106 9.56 7.5 6 2.03 2 "False."
"NV" 37 415 "362-7604" "no" "no" 0 233.7 114 39.73 207.9 109 17.67 212.7 101 9.57 12 2 3.24 2 "False."
"NV" 96 408 "375-6911" "no" "no" 0 197.7 68 33.61 250.5 53 21.29 181.2 67 8.15 10.5 3 2.84 3 "False."
"NV" 144 415 "375-8238" "yes" "no" 0 150 69 25.5 285.9 73 24.3 190.6 121 8.58 9.4 15 2.54 0 "False."
"NV" 105 415 "376-4540" "yes" "no" 0 228.4 100 38.83 145.1 108 12.33 245.3 140 11.04 7.7 7 2.08 0 "False."
"NV" 76 510 "377-4169" "yes" "no" 0 241 120 40.97 231.8 96 19.7 220.2 67 9.91 9.9 1 2.67 1 "False."
"NV" 118 510 "381-1026" "no" "yes" 35 256.3 119 43.57 258.1 91 21.94 215.5 130 9.7 11.7 1 3.16 1 "True."
"NV" 69 415 "387-2698" "no" "no" 0 153.7 109 26.13 194 105 16.49 256.1 114 11.52 14.1 6 3.81 1 "False."
"NV" 110 408 "389-8163" "no" "yes" 34 192.3 114 32.69 129.3 114 10.99 136.3 102 6.13 6.3 12 1.7 1 "False."
"NV" 22 510 "393-6475" "no" "no" 0 160.4 108 27.27 218.1 88 18.54 192.9 115 8.68 12.5 4 3.38 1 "False."
"NV" 64 415 "396-2324" "no" "no" 0 97.2 80 16.52 186.2 90 15.83 189 92 8.5 10.4 6 2.81 2 "False."
"NV" 69 510 "397-6789" "yes" "yes" 33 271.5 98 46.16 253.4 102 21.54 165.4 85 7.44 8.2 2 2.21 1 "True."
"NV" 90 415 "399-4246" "no" "no" 0 203.4 146 34.58 226.7 117 19.27 152.4 105 6.86 7.3 4 1.97 1 "False."
"NV" 92 415 "404-3105" "no" "yes" 44 152 95 25.84 274.9 73 23.37 162.4 121 7.31 10 1 2.7 2 "False."
"NV" 130 510 "408-4195" "no" "no" 0 154.2 119 26.21 110.2 98 9.37 227.4 117 10.23 9.2 5 2.48 2 "False."
"NV" 161 415 "414-6426" "no" "no" 0 72.8 120 12.38 267.1 120 22.7 222.5 91 10.01 11.8 2 3.19 2 "False."
"NV" 105 408 "415-1203" "no" "no" 0 166.1 93 28.24 175.9 106 14.95 243.5 55 10.96 16.2 3 4.37 2 "False."
"NV" 129 415 "420-3028" "no" "no" 0 150 98 25.5 232.4 101 19.75 261.2 123 11.75 12.5 6 3.38 1 "False."
"NY" 140 415 "333-8180" "no" "no" 0 235.5 81 40.04 257.2 130 21.86 103.1 111 4.64 11.5 4 3.11 2 "False."
"NY" 21 415 "335-2274" "no" "no" 0 244.7 81 41.6 168 117 14.28 281.5 87 12.67 6.6 1 1.78 1 "False."
"NY" 137 510 "338-7955" "no" "no" 0 109.8 120 18.67 230.5 86 19.59 255.8 103 11.51 11.9 6 3.21 1 "False."
"NY" 181 408 "340-9200" "no" "no" 0 143.3 91 24.36 195.5 58 16.62 223.3 95 10.05 6 7 1.62 1 "False."
"NY" 64 415 "345-9140" "yes" "no" 0 346.8 55 58.96 249.5 79 21.21 275.4 102 12.39 13.3 9 3.59 1 "True."
"NY" 92 408 "348-2916" "no" "no" 0 265.6 82 45.15 180.7 75 15.36 211.1 113 9.5 8.6 2 2.32 1 "True."
"NY" 68 415 "349-4762" "no" "yes" 29 239.5 82 40.72 203.8 105 17.32 167.8 70 7.55 9.9 6 2.67 0 "False."
"NY" 161 415 "351-7269" "no" "no" 0 332.9 67 56.59 317.8 97 27.01 160.6 128 7.23 5.4 9 1.46 4 "True."
"NY" 122 415 "352-6833" "no" "no" 0 173.6 110 29.51 91.7 84 7.79 211.7 103 9.53 9.7 7 2.62 3 "False."
"NY" 9 408 "353-1941" "no" "yes" 31 193.8 130 32.95 202.6 98 17.22 191.2 102 8.6 13.3 2 3.59 1 "False."
"NY" 39 408 "356-1889" "no" "no" 0 160.4 68 27.27 102.6 103 8.72 235.3 106 10.59 9.1 5 2.46 2 "False."
"NY" 144 408 "360-1171" "no" "no" 0 61.6 117 10.47 77.1 85 6.55 173 99 7.79 8.2 7 2.21 4 "True."
"NY" 32 415 "364-3567" "no" "no" 0 164.8 98 28.02 229.9 96 19.54 167.3 108 7.53 14.8 2 4 2 "False."
"NY" 70 415 "366-2536" "no" "no" 0 177.4 125 30.16 226.2 104 19.23 254.1 72 11.43 10.9 4 2.94 0 "False."
"NY" 125 415 "367-3950" "no" "no" 0 233.3 65 39.66 209.8 93 17.83 210.6 109 9.48 9.1 4 2.46 1 "False."
"NY" 209 415 "369-8703" "no" "no" 0 153.7 105 26.13 188.6 87 16.03 200.8 95 9.04 10.7 2 2.89 0 "False."
"NY" 204 415 "371-9414" "no" "no" 0 174.3 85 29.63 254.1 95 21.6 176.4 96 7.94 5.9 3 1.59 6 "False."
"NY" 75 415 "374-8525" "no" "yes" 21 175.8 97 29.89 217.5 106 18.49 237.5 134 10.69 5.3 4 1.43 5 "False."
"NY" 65 510 "383-8878" "no" "no" 0 195.4 110 33.22 181.2 109 15.4 178.5 105 8.03 8.9 4 2.4 0 "False."
"NY" 86 510 "387-2041" "no" "no" 0 70.7 125 12.02 211 113 17.94 174.6 107 7.86 0 0 0 2 "False."
"NY" 104 415 "389-6081" "no" "no" 0 264 108 44.88 132.2 75 11.24 177.7 91 8 10.6 8 2.86 3 "False."
"NY" 54 510 "390-6932" "yes" "no" 0 236.3 91 40.17 152.8 130 12.99 160.3 98 7.21 11.2 8 3.02 3 "False."
"NY" 41 415 "393-9985" "no" "no" 0 209.9 105 35.68 121.9 105 10.36 253.7 104 11.42 9.6 4 2.59 1 "False."
"NY" 9 415 "398-8588" "no" "yes" 16 88.5 87 15.05 178.8 108 15.2 228.7 96 10.29 11.5 3 3.11 2 "False."
"NY" 139 510 "399-7268" "no" "no" 0 236.6 109 40.22 169.9 107 14.44 212.3 118 9.55 11.1 2 3 1 "False."
"NY" 67 408 "405-2888" "no" "yes" 36 115.6 111 19.65 237.7 94 20.2 169.9 103 7.65 9.9 12 2.67 2 "False."
"NY" 44 510 "407-9244" "no" "no" 0 143.2 77 24.34 169.8 114 14.43 215.8 77 9.71 7.6 4 2.05 1 "False."
"NY" 167 415 "409-7494" "no" "no" 0 166.4 85 28.29 243.2 135 20.67 229.2 95 10.31 9.9 5 2.67 1 "False."
"NY" 171 415 "412-6245" "no" "no" 0 137.5 110 23.38 198.1 109 16.84 292.7 131 13.17 13.3 5 3.59 2 "False."
"NY" 163 408 "413-2241" "no" "no" 0 247.7 77 42.11 269.5 108 22.91 167.3 82 7.53 9.6 7 2.59 0 "True."
"NY" 46 415 "414-5177" "no" "no" 0 122.2 67 20.77 167.2 62 14.21 194.8 98 8.77 9.7 6 2.62 1 "False."
"NY" 117 415 "415-8780" "no" "no" 0 144.6 115 24.58 258.8 66 22 253.2 113 11.39 7.4 9 2 2 "False."
"NY" 40 408 "416-7591" "no" "no" 0 242.5 82 41.23 232.9 97 19.8 154 86 6.93 9.6 7 2.59 0 "False."
"NY" 157 415 "421-1189" "no" "no" 0 224.5 111 38.17 200.7 99 17.06 116.6 118 5.25 11.5 2 3.11 2 "False."
"NY" 181 415 "421-8537" "yes" "no" 0 161.3 83 27.42 124.4 83 10.57 262 98 11.79 14.1 3 3.81 0 "True."
"NY" 106 408 "422-1471" "no" "no" 0 158.7 74 26.98 64.3 139 5.47 198.5 103 8.93 10.2 4 2.75 1 "False."
"NY" 64 408 "422-7728" "no" "no" 0 219.6 126 37.33 303.3 100 25.78 154.5 65 6.95 9.7 5 2.62 1 "False."
"OH" 52 408 "327-9289" "no" "yes" 31 142.1 77 24.16 193 97 16.41 253.4 88 11.4 11 4 2.97 1 "False."
"OH" 137 408 "328-2110" "no" "no" 0 144 90 24.48 181.6 100 15.44 128.1 93 5.76 12.3 2 3.32 0 "False."
"OH" 95 415 "329-8056" "no" "yes" 23 160.3 87 27.25 202.4 101 17.2 191.1 122 8.6 7.4 3 2 0 "False."
"OH" 84 408 "336-9390" "no" "no" 0 159.5 125 27.12 247.1 90 21 187.9 82 8.46 7.2 4 1.94 2 "False."
"OH" 143 415 "337-7167" "no" "no" 0 223.3 99 37.96 167.1 128 14.2 203 84 9.14 4.5 4 1.22 0 "False."
"OH" 73 415 "338-4065" "no" "no" 0 183.4 80 31.18 242 115 20.57 201.4 100 9.06 7.5 3 2.03 4 "False."
"OH" 75 415 "340-9803" "no" "no" 0 150.6 99 25.6 301.5 83 25.63 158.7 104 7.14 8.1 5 2.19 0 "False."
"OH" 98 510 "347-6393" "no" "yes" 29 111.1 105 18.89 217.9 101 18.52 248.1 108 11.16 6.6 3 1.78 2 "False."
"OH" 96 415 "347-6812" "no" "no" 0 106.6 128 18.12 284.8 87 24.21 178.9 92 8.05 14.9 7 4.02 1 "False."
"OH" 65 510 "351-8955" "no" "no" 0 153.9 117 26.16 220.1 122 18.71 280.5 147 12.62 8.5 3 2.3 2 "False."
"OH" 106 415 "352-2270" "no" "yes" 30 220.1 105 37.42 222.2 109 18.89 158.4 96 7.13 13.1 8 3.54 0 "False."
"OH" 124 510 "362-1490" "no" "no" 0 193 97 32.81 89.8 99 7.63 172.8 104 7.78 15.3 3 4.13 1 "False."
"OH" 109 415 "363-4967" "no" "no" 0 193.6 58 32.91 148.7 115 12.64 282.5 105 12.71 13.1 1 3.54 2 "False."
"OH" 94 510 "367-9495" "no" "no" 0 194.1 62 33 227.2 54 19.31 190.4 115 8.57 15.3 4 4.13 1 "False."
"OH" 98 408 "368-1288" "no" "no" 0 165 129 28.05 202.6 113 17.22 172.3 94 7.75 12.5 7 3.38 1 "False."
"OH" 78 408 "368-8555" "no" "no" 0 193.4 99 32.88 116.9 88 9.94 243.3 109 10.95 9.3 4 2.51 2 "False."
"OH" 114 415 "369-4012" "no" "no" 0 187.8 109 31.93 154.6 97 13.14 213.9 102 9.63 10.1 3 2.73 2 "False."
"OH" 68 415 "369-8574" "yes" "yes" 24 125.7 92 21.37 275.9 98 23.45 214.5 108 9.65 14.2 6 3.83 3 "True."
"OH" 75 510 "370-3021" "no" "yes" 46 214.1 62 36.4 200.9 111 17.08 246.8 126 11.11 9.2 6 2.48 0 "False."
"OH" 75 510 "372-2296" "no" "yes" 27 117.5 102 19.98 206.8 127 17.58 194.4 114 8.75 4.2 7 1.13 3 "False."
"OH" 132 415 "375-5414" "no" "yes" 10 182.9 54 31.09 292.4 68 24.85 142.3 116 6.4 11.5 4 3.11 0 "False."
"OH" 69 415 "375-8880" "no" "no" 0 227 122 38.59 258.7 111 21.99 169.7 87 7.64 8.9 1 2.4 2 "False."
"OH" 165 510 "378-8567" "no" "no" 0 209.4 67 35.6 273.8 89 23.27 150.2 88 6.76 12.8 1 3.46 0 "False."
"OH" 133 408 "379-1720" "yes" "no" 0 254.7 103 43.3 252.2 80 21.44 178.1 103 8.01 8 3 2.16 0 "False."
"OH" 80 415 "382-2453" "no" "no" 0 197.6 83 33.59 164.5 86 13.98 94 98 4.23 6.4 6 1.73 1 "False."
"OH" 100 510 "385-8997" "no" "no" 0 278 76 47.26 176.7 74 15.02 219.5 126 9.88 8.3 4 2.24 0 "False."
"OH" 136 408 "392-1547" "yes" "no" 0 183.4 103 31.18 141.9 113 12.06 200.4 122 9.02 10.4 9 2.81 2 "False."
"OH" 144 415 "392-3813" "no" "yes" 18 106.4 109 18.09 108.1 113 9.19 208.4 111 9.38 10.1 5 2.73 1 "False."
"OH" 94 415 "393-5208" "no" "no" 0 181.3 135 30.82 182.4 108 15.5 180.6 103 8.13 6.7 2 1.81 0 "False."
"OH" 123 408 "396-6247" "no" "yes" 39 270.4 99 45.97 245.1 110 20.83 108.9 113 4.9 15.4 7 4.16 1 "True."
"OH" 127 408 "396-9462" "no" "no" 0 139.6 94 23.73 240.9 112 20.48 127.1 88 5.72 8.8 4 2.38 2 "False."
"OH" 29 415 "397-3058" "yes" "yes" 37 235 101 39.95 183.3 79 15.58 139.8 106 6.29 5.7 7 1.54 2 "False."
"OH" 32 415 "401-6977" "no" "yes" 31 232.8 97 39.58 183.5 111 15.6 206.8 111 9.31 13 2 3.51 0 "False."
"OH" 29 408 "402-6666" "no" "no" 0 196.8 81 33.46 168 110 14.28 132.6 98 5.97 12.7 7 3.43 2 "False."
"OH" 97 408 "405-6189" "no" "no" 0 256.4 125 43.59 273.9 100 23.28 222.7 101 10.02 11.1 1 3 1 "True."
"OH" 63 415 "410-3719" "yes" "yes" 36 199 110 33.83 291.3 111 24.76 197.6 92 8.89 11 6 2.97 1 "False."
"OH" 72 510 "411-4781" "no" "no" 0 138.9 111 23.61 211.6 102 17.99 179.5 91 8.08 10.8 3 2.92 1 "False."
"OH" 125 408 "411-5748" "no" "no" 0 106.1 95 18.04 157.6 113 13.4 192.5 69 8.66 8.1 3 2.19 1 "False."
"OH" 135 415 "412-2947" "no" "no" 0 218.8 123 37.2 242.8 64 20.64 85.8 80 3.86 10.3 3 2.78 4 "False."
"OH" 123 408 "420-9575" "no" "no" 0 105 150 17.85 251.6 90 21.39 258 93 11.61 14.9 5 4.02 0 "False."
"OH" 39 415 "421-9752" "no" "yes" 36 141.7 121 24.09 232.3 113 19.75 222.1 131 9.99 12 5 3.24 1 "False."
"OK" 112 415 "327-1058" "no" "no" 0 166 79 28.22 74.6 100 6.34 247.9 74 11.16 6.3 7 1.7 0 "False."
"OK" 194 408 "328-9869" "no" "no" 0 162.3 88 27.59 213.7 118 18.16 192.1 81 8.64 10.9 2 2.94 0 "False."
"OK" 75 415 "330-6626" "yes" "no" 0 166.7 113 28.34 148.3 122 12.61 186.9 121 8.41 10.1 3 2.73 3 "False."
"OK" 91 408 "332-8103" "no" "yes" 31 273 78 46.41 215.5 98 18.32 104.7 114 4.71 9.6 2 2.59 1 "False."
"OK" 146 415 "335-4584" "no" "no" 0 206.3 151 35.07 148.6 89 12.63 167.2 91 7.52 6.1 3 1.65 1 "False."
"OK" 117 415 "344-6495" "no" "no" 0 134.7 121 22.9 180 83 15.3 200.9 104 9.04 7.7 3 2.08 1 "False."
"OK" 101 408 "345-1524" "no" "no" 0 89.7 118 15.25 260.1 79 22.11 170.1 93 7.65 13.5 11 3.65 5 "True."
"OK" 97 415 "348-7437" "no" "no" 0 151.6 107 25.77 155.4 96 13.21 240 112 10.8 14.7 4 3.97 1 "False."
"OK" 100 415 "352-4221" "no" "no" 0 203.1 96 34.53 217 126 18.45 180.9 122 8.14 13.5 2 3.65 3 "False."
"OK" 149 408 "353-4002" "no" "no" 0 187.6 83 31.89 201.4 81 17.12 264.2 79 11.89 8.8 1 2.38 1 "False."
"OK" 125 408 "355-7251" "no" "no" 0 229.3 103 38.98 177.4 126 15.08 189.3 95 8.52 12 8 3.24 1 "False."
"OK" 149 510 "359-9972" "no" "yes" 43 206.7 79 35.14 174.6 122 14.84 241.5 80 10.87 10.9 3 2.94 1 "False."
"OK" 96 415 "362-4596" "no" "no" 0 260.4 115 44.27 146 46 12.41 269.5 87 12.13 11.5 4 3.11 5 "False."
"OK" 121 408 "364-2495" "no" "yes" 31 237.1 63 40.31 205.6 117 17.48 196.7 85 8.85 10.1 5 2.73 4 "False."
"OK" 176 408 "367-7039" "no" "no" 0 47.4 125 8.06 167.8 90 14.26 163.1 107 7.34 10.5 8 2.84 2 "False."
"OK" 146 510 "377-4975" "no" "no" 0 138.4 104 23.53 158.9 122 13.51 47.4 73 2.13 3.9 9 1.05 4 "True."
"OK" 52 408 "389-4780" "no" "no" 0 214.7 68 36.5 158.6 138 13.48 123.4 114 5.55 9.4 4 2.54 2 "False."
"OK" 116 510 "393-3976" "no" "no" 0 205 90 34.85 140.9 114 11.98 272.6 96 12.27 7.5 4 2.03 2 "False."
"OK" 57 408 "395-2854" "no" "yes" 25 176.8 94 30.06 195 75 16.58 213.5 116 9.61 8.3 4 2.24 0 "False."
"OK" 86 415 "395-3852" "no" "yes" 33 253.1 112 43.03 210.1 94 17.86 95 98 4.27 11.9 4 3.21 3 "False."
"OK" 172 408 "398-3632" "no" "no" 0 203.9 109 34.66 234 123 19.89 160.7 65 7.23 17.8 4 4.81 4 "False."
"OK" 180 415 "402-7372" "no" "no" 0 143.5 121 24.4 189.3 111 16.09 174.9 82 7.87 8.8 5 2.38 3 "False."
"OK" 127 510 "403-1128" "no" "yes" 27 2.6 113 0.44 254 102 21.59 242.7 156 10.92 9.2 5 2.48 3 "False."
"OK" 105 510 "405-4109" "yes" "yes" 28 156.1 89 26.54 107.1 114 9.1 167.7 95 7.55 14.7 3 3.97 0 "True."
"OK" 138 510 "406-5532" "no" "yes" 33 155.2 139 26.38 268.3 79 22.81 186.4 71 8.39 9.7 4 2.62 3 "False."
"OK" 15 415 "408-2002" "no" "no" 0 121.1 130 20.59 216 86 18.36 235.1 33 10.58 16.1 5 4.35 2 "False."
"OK" 52 510 "412-9357" "no" "yes" 38 169.3 88 28.78 225.9 97 19.2 172 86 7.74 8.2 3 2.21 0 "False."
"OR" 94 415 "328-6011" "no" "no" 0 234.4 103 39.85 279.3 109 23.74 234.2 121 10.54 2 2 0.54 1 "True."
"OR" 149 415 "331-1391" "no" "no" 0 242.5 83 41.23 245.4 97 20.86 219.6 80 9.88 10 3 2.7 3 "False."
"OR" 129 510 "331-5999" "no" "yes" 36 192.8 103 32.78 177 83 15.05 216.5 118 9.74 16.4 5 4.43 1 "False."
"OR" 140 415 "333-5101" "no" "no" 0 120.3 108 20.45 240.4 84 20.43 216.4 74 9.74 7.7 3 2.08 4 "True."
"OR" 157 510 "334-1311" "no" "yes" 30 194.3 107 33.03 243.2 108 20.67 322.2 114 14.5 7.1 5 1.92 1 "False."
"OR" 89 415 "343-3399" "no" "no" 0 111.2 101 18.9 122.1 94 10.38 180.8 85 8.14 12.6 2 3.4 3 "False."
"OR" 33 415 "344-5973" "yes" "no" 0 190.6 100 32.4 161.7 104 13.74 189.9 136 8.55 13 6 3.51 1 "False."
"OR" 72 510 "345-7900" "no" "no" 0 141.3 133 24.02 134.9 96 11.47 227.5 97 10.24 11.2 3 3.02 2 "False."
"OR" 95 415 "348-5725" "no" "no" 0 269 120 45.73 233.7 120 19.86 179.3 61 8.07 7.3 4 1.97 2 "True."
"OR" 59 408 "353-3061" "no" "yes" 28 120.9 97 20.55 213 92 18.11 163.1 116 7.34 8.5 5 2.3 2 "False."
"OR" 99 408 "353-3372" "no" "no" 0 256.4 44 43.59 214.5 105 18.23 233.7 75 10.52 7.9 1 2.13 3 "False."
"OR" 132 510 "353-6056" "no" "no" 0 191.9 107 32.62 206.9 127 17.59 272 88 12.24 12.6 2 3.4 1 "False."
"OR" 134 415 "359-7255" "no" "yes" 50 208.8 130 35.5 132.9 104 11.3 136.7 107 6.15 11.1 4 3 2 "False."
"OR" 98 415 "366-4334" "no" "yes" 38 213.7 61 36.33 253 104 21.51 207.7 73 9.35 10.7 5 2.89 2 "False."
"OR" 67 415 "366-9538" "yes" "no" 0 120.9 58 20.55 235 88 19.98 95.1 130 4.28 11.4 11 3.08 2 "False."
"OR" 69 408 "375-9180" "no" "no" 0 196.1 87 33.34 236.8 66 20.13 182.3 75 8.2 11.9 1 3.21 0 "False."
